alpha log_norm
2.087846794342494 -2.139294627728291
2.095027668849833 -2.1843509265418852
1.9967154836259484 -2.1747135580132446
1.8772420352863644 -2.199537583329002
1.6516434703938678 -2.4404533177281715
1.8715132258450973 -2.239083923618856
1.556067789084426 -2.421054373730926
1.8105436081578155 -2.3079224535877945
2.1592820725821085 -2.022062772689007
1.8936193008970152 -2.179175403345938
1.8105436081578155 -2.212794631141575
1.5677497772494482 -2.4010189228899774
1.124807671816379 -2.563848454969169
3.5866802228641355 -1.0904181576105074
1.9216461580651352 -2.1261307283894553
1.556067789084426 -2.4814102955314823
1.741047661038372 -2.246135592250919
1.4451592510630875 -2.376055335404348
2.1296677306466365 -2.059314490388224
2.087735154216976 -2.1276003796627165
3.7249141231622707 -1.0904181576105074
1.7274272894385378 -2.355011964371762
2.3927850883731026 -1.9554959909916017
1.6954817010159806 -2.422799338540404
1.734781045979087 -2.387742531457766
3.5578096841633635 -1.1085971361601097
2.0114899912662993 -2.199537583329002
1.744343739525387 -2.1973540662521476
1.239914603868605 -2.6132960946606243
1.9588138571025668 -2.152015850642587
1.4198987199450324 -2.4428115317264867
1.6248734042534472 -2.411724504784816
1.569157702275826 -2.467597086735827
2.501358516314612 -1.986547734139897
2.01329739809033 -2.1991744463813845
1.5504879600924402 -2.3623517718006006
2.0569635510136575 -2.089542545044549
1.5594360789177153 -2.350631280996836
1.6039431209638408 -2.330099799537652
2.0050950805208503 -2.2248653987364757
1.334969337924482 -2.4892570601573043
1.5504879600924402 -2.4072421659274634
2.226927694497609 -2.090808345627255
3.8124729614982886 -1.0851919076460899
2.287335062456549 -2.0397901439290775
1.2363247514363735 -2.5641558303631182
3.64862827098002 -1.0852539798342458
1.7774559512438581 -2.3132484436251755
1.921725971260617 -2.1456758395754756
2.1786111882274843 -2.1199941601940377
1.5718203651854488 -2.4308463916424
3.733444013257738 -1.0780549217638948
2.226927694497609 -2.0409007550372174
1.1832247636025355 -2.5514233589344153
2.1600769631465524 -2.0912668448778717
3.5403929070060842 -1.0911001886490366
1.7416617867003605 -2.252202453544789
1.4849005619497186 -2.495028668235675
1.8995001176088284 -2.252202453544789
1.2995653635552866 -2.5208045703044357
2.240219434395746 -1.9569117356902619
1.2639995738812693 -2.5502489211074097
2.2529923653090096 -2.076630572355464
1.9377688060552951 -2.1199941601940377
1.8701691997574463 -2.1860558334062796
2.003362873153223 -2.2149195815386813
1.921725971260617 -2.1276003796627165
1.7007676676955277 -2.373973905845637
1.381411479222023 -2.5155159264844755
1.5576067975711552 -2.4013351667226477
2.2578014339518244 -2.0781706950665875
3.710208903479276 -1.0851919076460899
1.2021527349919436 -2.5758231368238693
2.4398861654665205 -2.0375858215363927
1.9205997787375513 -2.191975566980254
1.8190312520008596 -2.3435116311098936
1.8586710179886594 -2.1723363950279477
1.8355427304799505 -2.248424140499179
1.5000541136832253 -2.394285726181531
1.744343739525387 -2.235859008374246
2.288857748065756 -2.0965269476409674
1.1775255938775513 -2.60342738452877
2.1777439945691763 -2.059314490388224
2.0114899912662993 -2.1297675808063046
1.9205997787375513 -2.1650243476243363
2.0457631939691847 -2.1702726393132674
1.569157702275826 -2.4039743675827485
1.794240986676607 -2.2871345278159083
1.7734718051595642 -2.350631280996836
1.9260216978876445 -2.198203601527587
3.6666776727738903 -1.0911001886490366
2.1290077180112554 -2.1067305087887833
3.7543748795474596 -1.0499055241170372
2.014909380281318 -2.1973540662521476
3.6666776727738903 -1.0698927898402308
1.6727356744016415 -2.3589614469994844
1.6727356744016415 -2.385752655681736
2.3342779580639075 -2.0737491175114138
1.6223676061780656 -2.3766479957963194
2.095027668849833 -2.1161546134393916
1.8936193008970152 -2.1826000807972177
2.0569625773274507 -2.1055584062816006
1.3349415722725564 -2.512920372316445
1.9234702500488605 -2.212794631141575
3.7484270553981336 -1.0672772038123481
1.446226111609398 -2.391251800252423
1.9260216978876445 -2.2153055867049485
2.0260993737148096 -2.1067305087887833
2.505695024976265 -1.9229433761428683
2.115635959848891 -2.1199941601940377
2.1011662692219977 -2.1161546134393916
1.5504879600924402 -2.396519851248369
1.4849005619497186 -2.512920372316445
1.760411961917073 -2.330099799537652
1.9967154836259484 -2.1807643588548933
1.760411961917073 -2.3356941439600285
2.070339327898772 -2.1807643588548933
1.7734718051595642 -2.3388601917060985
1.3918235681969926 -2.5022250855336408
2.3010120644582455 -2.1161546134393916
1.6512951948538683 -2.422047398295093
1.906390324676085 -2.163285128250055
1.7734718051595642 -2.2889246505833643
1.2300586919156853 -2.546128478434345
1.8772420352863644 -2.22333550743591
2.209554600671589 -2.0679235142474672
1.0725350214335103 -2.5699155647280145
1.3094318173300954 -2.4962288947511677
1.8817920861795563 -2.2814990527485772
1.8586710179886594 -2.179175403345938
1.760411961917073 -2.231449725120802
2.022515559949773 -2.1327557788668323
1.86268637036048 -2.274615698098979
2.16051152962374 -2.167165007019834
2.1977938496410654 -2.0605018201311456
2.278818774844204 -2.1199941601940377
1.5576067975711552 -2.4105577646499423
1.616512692331681 -2.376055335404348
1.434006351048331 -2.431339371296267
2.27588970268553 -2.1055584062816006
3.728991841249252 -1.0637792999081346
1.9377688060552951 -2.1650243476243363
1.9640488477132845 -2.1055584062816006
1.6487434189331203 -2.3623517718006006
2.070339327898772 -2.1702726393132674
2.0260993737148096 -2.160673671465041
2.1296677306466365 -2.169629495046661
2.248138653122536 -2.0583331060656853
1.626109603734578 -2.418448084652681
1.9216461580651352 -2.2541872983672904
2.099283157369231 -2.1698587537800704
1.8816204101559018 -2.231449725120802
1.9588138571025668 -2.1647716321545993
2.123674362392011 -2.094650899224245
1.5700387148494233 -2.399932059646437
1.7274272894385378 -2.3074711469689904
1.1831120537469293 -2.554766119826047
2.2474590154021037 -2.0602343997989205
1.5280502781001757 -2.4750384651966337
1.7838709392591585 -2.3808355247762996
1.5794144271655288 -2.3303290520740654
1.560493518565233 -2.439422242162917
3.597986702944252 -1.0787356720296983
1.794240986676607 -2.2814990527485772
1.560493518565233 -2.372274437329248
1.927465972810867 -2.1261307283894553
1.7150456506043772 -2.2536927629873746
2.1535737578893457 -2.1094216848035874
2.1290077180112554 -2.0912668448778717
2.1597059738613256 -2.0583331060656853
1.6512951948538683 -2.2889246505833643
2.0012170754363794 -2.2541872983672904
1.5280502781001757 -2.4626204353222616
2.0050950805208503 -2.1362829389329674
1.578814323674083 -2.2974911237466964
1.8197480629609788 -2.3074711469689904
1.543331122583589 -2.3819775256029487
1.8714002199487592 -2.274615698098979
1.2624768383451501 -2.492275394682651
3.728991841249252 -1.0852539798342458
1.7274272894385378 -2.3115677972462545
2.0260993737148096 -2.157418692193963
2.0114899912662993 -2.079527131429627
1.7927061559778954 -2.2974911237466964
1.6487434189331203 -2.336904110437802
1.9640488477132845 -2.199537583329002
1.734781045979087 -2.3293751659546316
1.6039431209638408 -2.399932059646437
1.8817920861795563 -2.191975566980254
1.851623025360318 -2.263018186204379
1.7020061981329093 -2.2541872983672904
3.190558541510958 -1.225329307862316
2.2303297982003247 -2.090808345627255
1.7464577443645255 -2.3152918131122258
2.1600769631465524 -2.081513093122443
2.209554600671589 -2.0912668448778717
1.4198987199450324 -2.4105577646499423
3.4616883566271395 -1.1183785269411928
1.7250497029559106 -2.418448084652681
1.469006155461745 -2.5155159264844755
1.7313289893217996 -2.375507935832231
2.219715480404539 -2.113999562928477
1.6051563002310472 -2.4072421659274634
1.7313289893217996 -2.3779978960344836
2.0569625773274507 -2.1456758395754756
1.6623863757148472 -2.3079224535877945
2.0569635510136575 -2.182535453229302
1.439315362864015 -2.51275567249235
2.2681020204774764 -2.025187027419647
1.381411479222023 -2.467597086735827
1.5718203651854488 -2.4660723351117424
1.6727133219268073 -2.4010189228899774
1.1491176953770563 -2.6250239386732988
2.014909380281318 -2.1807643588548933
2.081187819447031 -2.139294627728291
3.552322536112315 -1.0799554217419356
1.6847150256937558 -2.236290289645711
1.569157702275826 -2.4300235561548647
1.921725971260617 -2.2193053472401982
1.5487512580142928 -2.3631470322892545
1.7127575050142645 -2.290092638356003
1.9234702500488605 -2.263018186204379
1.1075238000006458 -2.615796816292851
2.099283157369231 -2.179175403345938
1.86268637036048 -2.174830559877503
1.008020118877093 -2.73091657845787
2.0050950805208503 -2.167165007019834
1.543331122583589 -2.489740190758545
1.6945754088220149 -2.2536927629873746
1.1845966681145195 -2.604133303769146
1.906390324676085 -2.2871345278159083
2.081187819447031 -2.059314490388224
1.4841550209321526 -2.4962288947511677
2.0569635510136575 -2.1162031886824586
1.9260216978876445 -2.117843654609062
1.569157702275826 -2.3766479957963194
1.616512692331681 -2.4072421659274634
1.626109603734578 -2.3808355247762996
1.3686076257187674 -2.519238853916371
3.47959846717073 -1.1085971361601097
1.8197480629609788 -2.2536927629873746
1.334969337924482 -2.5356296466734607
2.287335062456549 -2.089542545044549
1.9260216978876445 -2.235859008374246
1.5718203651854488 -2.3435116311098936
1.5829668235283063 -2.3808355247762996
1.5794144271655288 -2.3879844852197625
1.4944515761061856 -2.372274437329248
2.115635959848891 -2.167165007019834
2.1531060797626136 -2.169629495046661
1.8369478811816937 -2.2494447856133646
1.784116680633623 -2.348880133078292
3.4746670832932907 -1.125339426707977
1.9885034202191212 -2.1636202629934256
2.196866703709418 -2.163285128250055
2.0569635510136575 -2.1055584062816006
1.626109603734578 -2.3851534878230343
2.0260993737148096 -2.1297675808063046
1.906390324676085 -2.163285128250055
1.2869597144968736 -2.512920372316445
1.921725971260617 -2.182535453229302
1.6512951948538683 -2.4013351667226477
1.5487512580142928 -2.336904110437802
2.003362873153223 -2.1237217426229877
1.578814323674083 -2.4010189228899774
1.7774559512438581 -2.387742531457766
3.329050703231317 -1.1517775574567697
2.1922405112658954 -2.026801199264078
1.9885034202191212 -2.1646729969029512
1.6330122174044015 -2.2974911237466964
2.0383937519757684 -2.191975566980254
1.6727356744016415 -2.4428115317264867
1.2995653635552866 -2.532199666412257
1.6487434189331203 -2.4105577646499423
1.3567186711676285 -2.5582077554095926
1.469006155461745 -2.489740190758545
1.4173195530534062 -2.5028016224049923
1.560493518565233 -2.312424273582106
1.469006155461745 -2.4013351667226477
1.775413282161228 -2.212794631141575
2.27588970268553 -2.046731576211527
1.3858533307719432 -2.5022250855336408
1.5594360789177153 -2.3435116311098936
1.556067789084426 -2.3312671860483745
1.6945754088220149 -2.418448084652681
2.087735154216976 -2.1973540662521476
1.3858533307719432 -2.467475726787219
2.248138653122536 -2.022293999788543
2.1777439945691763 -2.1702726393132674
3.851055269992406 -1.0672772038123481
